,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Earth,Europa,Mars,55 Cancri e,PSO J318.5-22,TRAPPIST-1e
4578,0,22.0,0,126.0,3.0,0.0,1305.0,0.0,0,1,0,0,1,0,0
4579,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4580,0,28.82793046746535,0,9.0,2031.0,0.0,20.0,1837.0,0,0,1,0,0,0,1
4581,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4582,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
4583,0,21.0,0,74.0,0.0,713.0,0.0,502.0,1,0,0,1,0,0,1
4584,0,18.0,0,224.687617481203,0.0,1770.0,1284.0,8.0,0,1,0,0,0,0,1
4585,0,20.0,0,0.0,254.0,868.0,405.0,0.0,1,1,0,0,0,0,1
4586,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4587,0,57.0,0,274.0,8.0,0.0,19.0,466.0,0,1,0,0,0,1,0
4588,0,10.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4589,0,23.0,0,0.0,0.0,874.0,311.1387779083431,0.0,1,1,0,0,0,0,1
4590,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4591,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4592,0,52.0,0,44.0,458.07720329024676,0.0,42.0,1731.0,0,1,0,0,0,0,1
4593,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4594,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4595,0,40.0,0,176.0,932.0,0.0,0.0,304.8547912992357,0,1,0,0,0,0,1
4596,0,18.0,0,0.0,0.0,31.0,2121.0,0.0,0,1,0,0,0,0,1
4597,0,28.0,0,647.0,1.0,32.0,71.0,140.0,1,1,0,0,0,0,1
4598,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4599,0,32.0,0,8.0,690.0,3.0,5.0,0.0,1,1,0,0,0,1,0
4600,0,35.0,0,0.0,0.0,2.0,672.0,10.0,0,1,0,0,0,1,0
4601,0,52.0,0,0.0,837.0,1.0,2.0,8.0,0,1,0,0,0,0,1
4602,0,34.0,0,695.0,25.0,276.0,0.0,0.0,0,1,0,0,0,0,1
4603,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4604,0,23.0,0,62.0,0.0,0.0,1.0,304.85479129923584,0,1,0,0,1,0,0
4605,0,44.0,0,2.0,0.0,0.0,788.0,0.0,0,1,0,0,0,0,1
4606,0,59.0,0,460.0,139.0,0.0,1.0,0.0,0,1,0,0,1,0,0
4607,0,42.0,0,0.0,1330.0,0.0,2711.0,691.0,0,0,1,0,0,0,1
4608,0,18.0,0,0.0,0.0,0.0,702.0,0.0,0,1,0,0,0,0,1
4609,0,29.0,0,3284.0,84.0,0.0,0.0,2.0,0,0,0,1,0,0,1
4610,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4611,0,19.0,0,1301.0,0.0,31.0,1.0,0.0,1,0,0,1,0,0,1
4612,1,49.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4613,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4614,0,36.0,1,1.0,10029.0,1.0,1679.0,27.0,1,0,1,0,1,0,0
4615,1,59.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4616,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4617,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4618,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4619,0,24.0,0,261.0,0.0,780.0,0.0,0.0,1,0,0,1,0,0,1
4620,0,31.0,0,725.0,0.0,747.0,0.0,0.0,0,0,0,1,1,0,0
4621,0,23.0,0,197.0,76.0,5635.0,7.0,0.0,1,0,0,1,0,0,1
4622,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4623,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4624,0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4626,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4627,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4628,0,51.0,0,0.0,3571.0,106.0,0.0,0.0,1,0,1,0,0,0,1
4629,0,22.0,0,223.0,0.0,630.0,14.0,0.0,1,0,0,1,0,0,1
4630,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4631,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4632,0,16.0,0,2083.0,0.0,10.0,0.0,0.0,0,1,0,0,0,0,1
4633,0,24.0,0,623.0,0.0,501.0,304.0,776.0,0,0,0,1,0,0,1
4634,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4635,0,31.0,0,210.0,20.0,0.0,1027.0,199.0,0,1,0,0,0,0,1
4636,0,34.0,0,1242.0,444.0,0.0,22.0,0.0,0,1,0,0,0,0,1
4637,0,20.0,0,0.0,0.0,847.0,0.0,0.0,1,1,0,0,1,0,0
4638,0,19.0,0,0.0,2077.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4639,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4640,0,35.0,0,988.0,0.0,830.0,2.0,0.0,0,0,0,1,0,0,1
4641,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4642,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4643,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4644,0,28.82793046746535,0,269.0,2171.0,2.0,2.0,0.0,1,0,1,0,1,0,0
4645,0,58.0,0,0.0,3448.0,0.0,737.0,304.85479129923584,0,0,1,0,1,0,0
4646,0,56.0,0,153.0,1750.0,0.0,334.0,1539.0,0,0,1,0,0,0,1
4647,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4648,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4649,1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4650,0,43.0,0,11.0,0.0,1297.0,38.0,0.0,1,0,0,1,0,0,1
4651,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4652,0,24.0,0,3.0,1018.0,687.0,50.0,304.8547912992357,1,1,0,0,0,0,1
4653,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4654,0,32.0,0,0.0,235.0,0.0,474.0,0.0,0,1,0,0,0,0,1
4655,0,32.0,0,1016.0,0.0,307.0,5.0,304.8547912992357,1,0,0,1,0,0,1
4656,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4657,0,64.0,0,2147.0,0.0,191.0,59.0,0.0,0,0,0,1,0,0,1
4658,0,21.0,0,457.0,79.0,1134.0,0.0,0.0,0,1,0,0,0,0,1
4659,0,26.0,0,0.0,9.0,0.0,0.0,1376.0,0,1,0,0,0,1,0
4660,0,35.0,0,87.0,1719.0,2750.0,0.0,79.0,1,0,1,0,1,0,0
4661,0,43.0,0,957.0,0.0,1.0,0.0,39.0,0,1,0,0,0,0,1
4662,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4663,0,56.0,0,0.0,10.0,0.0,9319.0,1225.0,0,0,1,0,0,0,1
4664,1,45.0,0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,1,0,1,0,0
4665,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4666,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4667,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4668,0,46.0,0,0.0,4.0,834.0,0.0,32.0,1,1,0,0,0,0,1
4669,0,32.0,0,2756.0,125.0,9.0,0.0,103.0,0,1,0,0,0,0,1
4670,0,20.0,0,0.0,358.0,287.0,0.0,304.8547912992357,0,1,0,0,0,0,1
4671,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4672,0,28.0,0,0.0,0.0,0.0,882.0,0.0,0,1,0,0,0,0,1
4673,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4674,0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4675,0,16.0,0,0.0,769.0,0.0,0.0,7.0,1,1,0,0,0,0,1
4676,0,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4677,0,24.0,0,530.0,0.0,0.0,0.0,179.0,0,1,0,0,0,0,1
4678,0,22.0,0,61.0,0.0,214.0,445.0,304.8547912992357,1,1,0,0,0,0,1
4679,0,21.0,0,36.0,162.0,0.0,588.0,0.0,1,1,0,0,0,0,1
4680,0,38.0,0,0.0,1.0,0.0,786.0,0.0,0,1,0,0,0,0,1
4681,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
4682,0,79.0,0,610.0,458.07720329024676,0.0,200.0,5.0,0,1,0,0,0,0,1
4683,0,22.0,0,479.0,34.0,0.0,29.0,4.0,0,1,0,0,0,1,0
4684,0,42.0,0,642.0,282.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4685,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4686,1,52.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4687,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4688,0,30.0,0,1120.0,0.0,0.0,0.0,794.0,0,1,0,0,0,0,1
4689,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4690,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4691,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4692,0,46.0,0,819.0,31.0,0.0,49.0,2.0,0,1,0,0,0,0,1
4693,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4694,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4695,0,20.0,0,0.0,219.0,0.0,5.0,304.85479129923584,0,0,1,0,0,0,1
4696,0,35.0,0,1337.0,49.0,57.0,0.0,0.0,0,0,0,1,0,0,1
4697,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4698,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4699,0,26.0,1,1033.0,172.0,26.0,0.0,518.0,0,0,0,1,0,0,1
4700,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4701,0,23.0,0,0.0,0.0,2102.0,0.0,0.0,1,1,0,0,0,0,1
4702,0,26.0,0,1331.0,0.0,973.0,484.0,0.0,0,1,0,0,0,0,1
4703,1,5.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4704,0,35.0,0,54.0,493.0,12.0,6691.0,253.0,0,0,1,0,1,0,0
4705,0,18.0,0,1092.0,31.0,309.0,0.0,0.0,0,0,0,1,0,0,1
4706,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4707,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4708,0,15.0,0,0.0,0.0,19.0,352.0,326.0,0,1,0,0,0,0,1
4709,0,18.0,0,648.0,19.0,0.0,0.0,4.0,1,1,0,0,0,1,0
4710,0,41.0,0,4.0,4619.0,0.0,251.0,213.0,1,0,1,0,0,0,1
4711,0,36.0,0,0.0,0.0,0.0,474.0,12.0,0,1,0,0,1,0,0
4712,0,33.0,0,1042.0,50.0,0.0,9.0,0.0,0,1,0,0,0,0,1
4713,0,41.0,0,4.0,737.0,0.0,51.0,0.0,0,1,0,0,1,0,0
4714,0,47.0,0,1904.0,18.0,0.0,89.0,304.85479129923584,0,0,1,0,1,0,0
4715,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4716,0,36.0,0,0.0,52.0,8.0,0.0,304.85479129923584,0,1,0,0,0,0,1
4717,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4718,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4719,0,24.0,0,5.0,1.0,7.0,0.0,895.0,0,1,0,0,0,0,1
4720,0,16.0,0,1285.0,458.07720329024676,14.0,1386.0,0.0,0,0,0,1,0,0,1
4721,1,12.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4722,0,24.0,0,1157.0,0.0,0.0,131.0,0.0,1,0,0,1,0,0,1
4723,0,35.0,0,1307.0,0.0,0.0,2.0,0.0,0,0,0,1,0,0,1
4724,0,26.0,0,0.0,21.0,10424.0,1373.0,304.85479129923584,0,0,1,0,0,0,1
4725,0,39.0,0,10.0,199.0,0.0,6216.0,101.0,0,0,1,0,1,0,0
4726,0,18.0,0,8.0,1.0,4.0,419.0,304.0,1,1,0,0,0,0,1
4727,0,23.0,0,0.0,381.0,142.0,0.0,261.0,0,1,0,0,0,0,1
4728,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4729,0,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4730,0,31.0,0,433.0,111.0,238.0,86.0,0.0,0,1,0,0,0,0,1
4731,0,49.0,0,1176.0,0.0,20.0,103.0,0.0,0,0,0,1,0,0,1
4732,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4733,0,23.0,0,228.0,1451.0,912.0,3.0,0.0,1,0,0,1,1,0,0
4734,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4735,1,11.0,0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4736,0,30.0,1,600.0,31.0,1.0,659.0,191.0,0,0,0,1,0,1,0
4737,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4738,0,21.0,0,639.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
4739,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4740,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4741,0,27.0,0,0.0,867.0,0.0,20.0,1371.0,0,0,1,0,1,0,0
4742,0,29.0,1,530.0,418.0,0.0,311.1387779083431,304.85479129923584,0,0,1,0,1,0,0
4743,1,25.0,0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,1,0,0,0,1
4744,0,54.0,0,0.0,8246.0,0.0,56.0,118.0,1,0,1,0,0,0,1
4745,0,46.0,0,971.0,0.0,20.0,0.0,5.0,0,1,0,0,0,0,1
4746,0,18.0,0,224.687617481203,794.0,16.0,0.0,0.0,1,1,0,0,0,0,1
4747,0,22.0,0,1961.0,82.0,0.0,3025.0,304.85479129923584,0,0,1,0,1,0,0
4748,1,29.0,0,0.0,458.07720329024676,0.0,0.0,0.0,1,0,1,0,1,0,0
4749,0,26.0,0,606.0,1080.0,0.0,2011.0,0.0,0,0,1,0,1,0,0
4750,0,36.0,0,0.0,1808.0,0.0,344.0,0.0,1,1,0,0,1,0,0
4751,0,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4752,0,56.0,0,1309.0,0.0,69.0,1.0,0.0,0,1,0,0,0,1,0
4753,0,20.0,0,542.0,175.0,0.0,5.0,0.0,1,1,0,0,0,0,1
4754,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4755,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4756,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4757,0,35.0,0,4608.0,0.0,926.0,382.0,0.0,0,0,0,1,0,0,1
4758,0,13.0,0,0.0,0.0,60.0,1.0,304.85479129923584,0,1,0,0,0,0,1
4759,0,21.0,0,1.0,0.0,143.0,558.0,1.0,0,1,0,0,0,0,1
4760,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4761,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
4762,0,32.0,0,8151.0,2052.0,1919.0,7352.0,754.0,0,0,1,0,0,0,1
4763,0,20.0,0,0.0,15.0,455.0,95.0,0.0,1,1,0,0,0,0,1
4764,0,44.0,0,2575.0,3.0,20.0,0.0,304.8547912992357,0,0,0,1,0,0,1
4765,0,22.0,0,0.0,0.0,0.0,1600.0,168.0,1,1,0,0,1,0,0
4766,0,39.0,0,3926.0,2030.0,0.0,1483.0,611.0,0,0,1,0,0,0,1
4767,0,19.0,0,0.0,3750.0,0.0,0.0,41.0,1,0,1,0,0,0,1
4768,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4769,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4770,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4771,1,7.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4772,0,32.0,0,793.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4773,0,11.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4774,0,18.0,0,1471.0,59.0,95.0,1109.0,330.0,0,1,0,0,1,0,0
4775,0,49.0,1,9.0,179.0,0.0,3.0,304.85479129923584,0,0,1,0,1,0,0
4776,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4777,1,7.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4778,0,25.0,0,0.0,181.0,671.0,0.0,0.0,1,1,0,0,0,0,1
4779,0,51.0,0,6.0,0.0,706.0,0.0,0.0,1,1,0,0,1,0,0
4780,1,56.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4781,0,31.0,0,25.0,712.0,0.0,16.0,0.0,1,1,0,0,0,0,1
4782,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4783,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4784,1,17.0,0,224.687617481203,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4785,0,47.0,0,83.0,1.0,0.0,654.0,3.0,1,1,0,0,0,1,0
4786,0,25.0,0,0.0,3.0,0.0,763.0,304.85479129923584,0,0,1,0,0,0,1
4787,0,28.0,0,29.0,394.0,0.0,712.0,304.85479129923584,0,0,1,0,0,0,1
4788,0,32.0,0,0.0,419.0,0.0,1984.0,521.0,0,0,1,0,0,0,1
4789,1,56.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4790,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4791,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4792,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4793,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4794,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4795,1,11.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4796,0,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
4797,0,24.0,0,0.0,464.0,321.0,0.0,90.0,1,1,0,0,0,0,1
4798,0,41.0,0,256.0,109.0,0.0,340.0,0.0,0,1,0,0,0,0,1
4799,0,29.0,0,0.0,0.0,22.0,738.0,0.0,0,1,0,0,1,0,0
4800,1,59.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4801,0,31.0,0,0.0,679.0,0.0,0.0,213.0,1,1,0,0,0,0,1
4802,0,16.0,0,43.0,0.0,0.0,1893.0,119.0,0,1,0,0,0,0,1
4803,0,65.0,0,56.0,0.0,1081.0,21.0,0.0,0,0,0,1,0,0,1
4804,0,21.0,0,0.0,1.0,2832.0,0.0,0.0,1,0,0,1,0,0,1
4805,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4806,1,37.0,0,0.0,458.07720329024676,0.0,0.0,0.0,1,1,0,0,0,0,1
4807,0,42.0,0,5049.0,477.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4808,0,36.0,0,0.0,0.0,846.0,0.0,0.0,1,1,0,0,1,0,0
4809,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
4810,1,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4811,0,19.0,0,107.0,0.0,505.0,48.0,0.0,0,1,0,0,1,0,0
4812,0,26.0,0,0.0,910.0,13.0,10.0,15.0,0,1,0,0,0,0,1
4813,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4814,0,26.0,0,1528.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4815,0,35.0,0,0.0,116.0,51.0,0.0,701.0,0,1,0,0,0,0,1
4816,0,24.0,0,0.0,0.0,0.0,704.0,0.0,0,1,0,0,1,0,0
4817,0,9.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4818,0,40.0,0,0.0,3815.0,0.0,322.0,0.0,1,0,1,0,1,0,0
4819,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4820,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4821,0,20.0,0,859.0,3.0,0.0,939.0,0.0,0,0,0,1,0,0,1
4822,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4823,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4824,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4825,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4826,0,26.0,0,7.0,751.0,0.0,38.0,0.0,1,1,0,0,1,0,0
4827,0,13.0,0,0.0,63.0,54.0,20.0,916.0,0,1,0,0,0,0,1
4828,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4829,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4830,0,40.0,0,0.0,553.0,10.0,2787.0,52.0,0,0,1,0,0,0,1
4831,0,34.0,1,38.0,0.0,606.0,0.0,404.0,0,0,0,1,0,0,1
4832,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4833,0,29.0,0,0.0,4198.0,227.0,1.0,1415.0,1,0,1,0,0,0,1
4834,0,40.0,0,814.0,12.0,2.0,311.1387779083431,79.0,1,1,0,0,0,0,1
4835,0,16.0,0,0.0,1.0,0.0,311.1387779083431,61.0,0,1,0,0,0,0,1
4836,0,37.0,0,732.0,458.07720329024676,173.72916912197996,156.0,0.0,0,1,0,0,0,0,1
4837,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4838,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4839,0,39.0,0,98.0,0.0,125.0,0.0,1082.0,0,0,0,1,1,0,0
4840,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4841,0,40.0,0,151.0,0.0,713.0,0.0,0.0,1,1,0,0,0,0,1
4842,0,63.0,0,0.0,281.0,94.0,0.0,270.0,1,1,0,0,0,0,1
4843,0,32.0,0,382.0,0.0,477.0,22.0,2.0,1,0,0,1,0,0,1
4844,0,47.0,0,1.0,17.0,0.0,1069.0,0.0,0,1,0,0,0,0,1
4845,0,23.0,0,0.0,306.0,392.0,9.0,13.0,0,1,0,0,1,0,0
4846,0,23.0,0,0.0,7.0,0.0,190.0,501.0,0,1,0,0,0,0,1
4847,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4848,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4849,0,29.0,0,6.0,5.0,0.0,6235.0,434.0,0,0,1,0,0,0,1
4850,0,21.0,0,582.0,0.0,0.0,148.0,53.0,0,1,0,0,0,0,1
4851,0,23.0,0,576.0,207.0,0.0,0.0,9.0,0,1,0,0,0,0,1
4852,0,26.0,1,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4853,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4854,1,20.0,0,0.0,0.0,0.0,311.1387779083431,0.0,1,1,0,0,0,1,0
4855,0,48.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4856,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4857,0,25.0,0,322.0,0.0,81.0,3.0,298.0,1,1,0,0,0,0,1
4858,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4859,0,29.0,0,523.0,0.0,21.0,4.0,811.0,0,0,0,1,0,0,1
4860,0,21.0,0,41.0,651.0,2.0,29.0,0.0,0,1,0,0,0,0,1
4861,0,20.0,0,949.0,0.0,0.0,5.0,0.0,0,1,0,0,0,0,1
4862,0,34.0,0,0.0,160.0,0.0,611.0,44.0,0,1,0,0,0,0,1
4863,1,9.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4864,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4865,0,13.0,0,0.0,0.0,0.0,0.0,1513.0,0,1,0,0,0,0,1
4866,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4867,0,34.0,0,0.0,914.0,0.0,2433.0,647.0,1,0,1,0,0,0,1
4868,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
4869,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4870,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4871,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
4872,0,20.0,0,0.0,4.0,761.0,22.0,1.0,1,1,0,0,0,0,1
4873,0,45.0,0,878.0,0.0,430.0,0.0,0.0,0,0,0,1,0,0,1
4874,0,35.0,0,0.0,725.0,3415.0,311.1387779083431,1.0,0,0,1,0,0,0,1
4875,0,21.0,0,1961.0,96.0,0.0,54.0,40.0,0,1,0,0,0,0,1
4876,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4877,0,46.0,0,0.0,153.0,173.72916912197996,0.0,397.0,0,1,0,0,0,1,0
4878,0,22.0,0,261.0,0.0,0.0,107.0,1132.0,0,1,0,0,0,0,1
4879,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
4880,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
